dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual_sum,registered_sum,cnt_sum
2011-07-25,fall,2011,July,23,not holiday,Monday,workingday,clear,0.7,0.6667,0.84,0.0896,23,64,87,568,3272,3840
2011-07-26,fall,2011,July,0,not holiday,Tuesday,workingday,clear,0.7,0.6667,0.79,0.1045,8,20,28,750,3840,4590
2011-07-26,fall,2011,July,1,not holiday,Tuesday,workingday,clear,0.7,0.6667,0.79,0.1045,6,6,12,750,3840,4590
2011-07-26,fall,2011,July,2,not holiday,Tuesday,workingday,clear,0.68,0.6364,0.89,0.1045,1,6,7,750,3840,4590
2011-07-26,fall,2011,July,3,not holiday,Tuesday,workingday,clear,0.68,0.6364,0.89,0.1343,2,2,4,750,3840,4590
2011-07-26,fall,2011,July,4,not holiday,Tuesday,workingday,clear,0.68,0.6364,0.88,0.1642,0,6,6,750,3840,4590
2011-07-26,fall,2011,July,5,not holiday,Tuesday,workingday,clear,0.66,0.5909,0.89,0.0896,3,24,27,750,3840,4590
2011-07-26,fall,2011,July,6,not holiday,Tuesday,workingday,clear,0.68,0.6364,0.83,0.2239,2,108,110,750,3840,4590
2011-07-26,fall,2011,July,7,not holiday,Tuesday,workingday,clear,0.72,0.6818,0.66,0.2836,30,288,318,750,3840,4590
2011-07-26,fall,2011,July,8,not holiday,Tuesday,workingday,clear,0.74,0.6818,0.55,0.194,32,392,424,750,3840,4590
2011-07-26,fall,2011,July,9,not holiday,Tuesday,workingday,clear,0.76,0.6818,0.4,0.2239,25,162,187,750,3840,4590
2011-07-26,fall,2011,July,10,not holiday,Tuesday,workingday,clear,0.8,0.697,0.31,0.2239,42,96,138,750,3840,4590
2011-07-26,fall,2011,July,11,not holiday,Tuesday,workingday,clear,0.82,0.7121,0.3,0.0,49,102,151,750,3840,4590
2011-07-26,fall,2011,July,12,not holiday,Tuesday,workingday,clear,0.84,0.7273,0.28,0.0,25,122,147,750,3840,4590
2011-07-26,fall,2011,July,13,not holiday,Tuesday,workingday,clear,0.84,0.7273,0.32,0.2985,43,139,182,750,3840,4590
2011-07-26,fall,2011,July,14,not holiday,Tuesday,workingday,clear,0.86,0.7424,0.3,0.2836,46,101,147,750,3840,4590
2011-07-26,fall,2011,July,15,not holiday,Tuesday,workingday,clear,0.88,0.7576,0.28,0.3284,49,114,163,750,3840,4590
2011-07-26,fall,2011,July,16,not holiday,Tuesday,workingday,clear,0.86,0.7576,0.36,0.2836,41,213,254,750,3840,4590
2011-07-26,fall,2011,July,17,not holiday,Tuesday,workingday,clear,0.86,0.7576,0.36,0.3582,72,465,537,750,3840,4590
2011-07-26,fall,2011,July,18,not holiday,Tuesday,workingday,clear,0.84,0.7424,0.39,0.3881,68,478,546,750,3840,4590
2011-07-26,fall,2011,July,19,not holiday,Tuesday,workingday,clear,0.82,0.7424,0.43,0.2985,69,329,398,750,3840,4590
2011-07-26,fall,2011,July,20,not holiday,Tuesday,workingday,clear,0.8,0.7273,0.46,0.2537,47,243,290,750,3840,4590
2011-07-26,fall,2011,July,21,not holiday,Tuesday,workingday,clear,0.78,0.7121,0.49,0.2239,45,222,267,750,3840,4590
2011-07-26,fall,2011,July,22,not holiday,Tuesday,workingday,clear,0.76,0.697,0.55,0.1343,27,131,158,750,3840,4590
2011-07-26,fall,2011,July,23,not holiday,Tuesday,workingday,clear,0.76,0.7121,0.58,0.1045,18,71,89,750,3840,4590
2011-07-27,fall,2011,July,0,not holiday,Wednesday,workingday,mist,0.78,0.7121,0.52,0.1642,19,26,45,755,3901,4656
2011-07-27,fall,2011,July,1,not holiday,Wednesday,workingday,clear,0.78,0.7121,0.49,0.194,1,9,10,755,3901,4656
2011-07-27,fall,2011,July,2,not holiday,Wednesday,workingday,clear,0.76,0.697,0.52,0.2985,1,5,6,755,3901,4656
2011-07-27,fall,2011,July,3,not holiday,Wednesday,workingday,clear,0.72,0.6667,0.58,0.1642,0,4,4,755,3901,4656
2011-07-27,fall,2011,July,4,not holiday,Wednesday,workingday,clear,0.72,0.6667,0.51,0.194,1,3,4,755,3901,4656
2011-07-27,fall,2011,July,5,not holiday,Wednesday,workingday,clear,0.7,0.6515,0.54,0.2836,0,18,18,755,3901,4656
2011-07-27,fall,2011,July,6,not holiday,Wednesday,workingday,clear,0.7,0.6515,0.54,0.2239,4,119,123,755,3901,4656
2011-07-27,fall,2011,July,7,not holiday,Wednesday,workingday,clear,0.72,0.6667,0.48,0.2537,34,313,347,755,3901,4656
2011-07-27,fall,2011,July,8,not holiday,Wednesday,workingday,clear,0.74,0.6667,0.42,0.2537,28,405,433,755,3901,4656
2011-07-27,fall,2011,July,9,not holiday,Wednesday,workingday,clear,0.76,0.6667,0.35,0.2537,27,189,216,755,3901,4656
2011-07-27,fall,2011,July,10,not holiday,Wednesday,workingday,clear,0.78,0.6818,0.33,0.0,32,82,114,755,3901,4656
2011-07-27,fall,2011,July,11,not holiday,Wednesday,workingday,clear,0.8,0.697,0.31,0.0,42,94,136,755,3901,4656
2011-07-27,fall,2011,July,12,not holiday,Wednesday,workingday,clear,0.82,0.7121,0.3,0.2836,37,132,169,755,3901,4656
2011-07-27,fall,2011,July,13,not holiday,Wednesday,workingday,clear,0.84,0.7273,0.3,0.3582,29,151,180,755,3901,4656
2011-07-27,fall,2011,July,14,not holiday,Wednesday,workingday,clear,0.84,0.7273,0.28,0.2239,20,107,127,755,3901,4656
2011-07-27,fall,2011,July,15,not holiday,Wednesday,workingday,clear,0.86,0.7424,0.26,0.2537,37,103,140,755,3901,4656
2011-07-27,fall,2011,July,16,not holiday,Wednesday,workingday,clear,0.86,0.7273,0.25,0.1642,40,228,268,755,3901,4656
2011-07-27,fall,2011,July,17,not holiday,Wednesday,workingday,clear,0.84,0.7121,0.26,0.2239,81,491,572,755,3901,4656
2011-07-27,fall,2011,July,18,not holiday,Wednesday,workingday,clear,0.82,0.7121,0.28,0.1045,78,463,541,755,3901,4656
2011-07-27,fall,2011,July,19,not holiday,Wednesday,workingday,clear,0.8,0.697,0.29,0.0896,87,288,375,755,3901,4656
2011-07-27,fall,2011,July,20,not holiday,Wednesday,workingday,clear,0.76,0.6818,0.45,0.2239,55,239,294,755,3901,4656
2011-07-27,fall,2011,July,21,not holiday,Wednesday,workingday,clear,0.74,0.6667,0.48,0.1045,49,196,245,755,3901,4656
2011-07-27,fall,2011,July,22,not holiday,Wednesday,workingday,clear,0.72,0.6667,0.48,0.0,37,143,180,755,3901,4656
2011-07-27,fall,2011,July,23,not holiday,Wednesday,workingday,clear,0.74,0.6667,0.45,0.0896,16,93,109,755,3901,4656
2011-07-28,fall,2011,July,0,not holiday,Thursday,workingday,clear,0.7,0.6515,0.51,0.1343,14,31,45,606,3784,4390
2011-07-28,fall,2011,July,1,not holiday,Thursday,workingday,clear,0.72,0.6667,0.51,0.0,3,26,29,606,3784,4390
2011-07-28,fall,2011,July,2,not holiday,Thursday,workingday,clear,0.72,0.6667,0.54,0.1045,2,5,7,606,3784,4390
2011-07-28,fall,2011,July,3,not holiday,Thursday,workingday,clear,0.72,0.6667,0.54,0.0,0,5,5,606,3784,4390
2011-07-28,fall,2011,July,4,not holiday,Thursday,workingday,clear,0.7,0.6515,0.61,0.1045,0,6,6,606,3784,4390
2011-07-28,fall,2011,July,5,not holiday,Thursday,workingday,clear,0.7,0.6515,0.65,0.1045,1,26,27,606,3784,4390
2011-07-28,fall,2011,July,6,not holiday,Thursday,workingday,clear,0.7,0.6515,0.7,0.0896,6,110,116,606,3784,4390
2011-07-28,fall,2011,July,7,not holiday,Thursday,workingday,clear,0.72,0.6818,0.7,0.1642,27,278,305,606,3784,4390
2011-07-28,fall,2011,July,8,not holiday,Thursday,workingday,clear,0.74,0.697,0.66,0.1642,47,409,456,606,3784,4390
2011-07-28,fall,2011,July,9,not holiday,Thursday,workingday,clear,0.78,0.7424,0.59,0.194,21,189,210,606,3784,4390
2011-07-28,fall,2011,July,10,not holiday,Thursday,workingday,clear,0.8,0.7576,0.55,0.2836,30,86,116,606,3784,4390
2011-07-28,fall,2011,July,11,not holiday,Thursday,workingday,clear,0.84,0.8182,0.56,0.2836,41,113,154,606,3784,4390
2011-07-28,fall,2011,July,12,not holiday,Thursday,workingday,clear,0.84,0.803,0.53,0.2537,35,151,186,606,3784,4390
2011-07-28,fall,2011,July,13,not holiday,Thursday,workingday,clear,0.86,0.803,0.47,0.2537,26,126,152,606,3784,4390
2011-07-28,fall,2011,July,14,not holiday,Thursday,workingday,mist,0.84,0.7879,0.49,0.2537,27,111,138,606,3784,4390
2011-07-28,fall,2011,July,15,not holiday,Thursday,workingday,clear,0.86,0.8182,0.5,0.194,22,124,146,606,3784,4390
2011-07-28,fall,2011,July,16,not holiday,Thursday,workingday,clear,0.86,0.803,0.47,0.1642,42,214,256,606,3784,4390
2011-07-28,fall,2011,July,17,not holiday,Thursday,workingday,clear,0.84,0.803,0.53,0.194,45,423,468,606,3784,4390
2011-07-28,fall,2011,July,18,not holiday,Thursday,workingday,clear,0.84,0.8182,0.56,0.2239,55,428,483,606,3784,4390
2011-07-28,fall,2011,July,19,not holiday,Thursday,workingday,clear,0.82,0.803,0.59,0.194,37,285,322,606,3784,4390
2011-07-28,fall,2011,July,20,not holiday,Thursday,workingday,clear,0.8,0.7879,0.63,0.194,41,229,270,606,3784,4390
2011-07-28,fall,2011,July,21,not holiday,Thursday,workingday,clear,0.78,0.7576,0.66,0.2836,31,165,196,606,3784,4390
2011-07-28,fall,2011,July,22,not holiday,Thursday,workingday,clear,0.76,0.7273,0.7,0.2537,25,149,174,606,3784,4390
2011-07-28,fall,2011,July,23,not holiday,Thursday,workingday,clear,0.76,0.7424,0.75,0.194,28,95,123,606,3784,4390
2011-07-29,fall,2011,July,0,not holiday,Friday,workingday,clear,0.74,0.7121,0.79,0.1642,12,45,57,670,3176,3846
2011-07-29,fall,2011,July,1,not holiday,Friday,workingday,clear,0.74,0.7121,0.79,0.1343,12,22,34,670,3176,3846
2011-07-29,fall,2011,July,2,not holiday,Friday,workingday,clear,0.74,0.7121,0.79,0.0,3,10,13,670,3176,3846
2011-07-29,fall,2011,July,3,not holiday,Friday,workingday,clear,0.74,0.7121,0.79,0.0,2,9,11,670,3176,3846
2011-07-29,fall,2011,July,4,not holiday,Friday,workingday,clear,0.72,0.7121,0.84,0.1343,2,4,6,670,3176,3846
2011-07-29,fall,2011,July,5,not holiday,Friday,workingday,clear,0.72,0.7121,0.84,0.0,4,23,27,670,3176,3846
2011-07-29,fall,2011,July,6,not holiday,Friday,workingday,mist,0.72,0.7121,0.84,0.0,7,83,90,670,3176,3846
2011-07-29,fall,2011,July,7,not holiday,Friday,workingday,mist,0.74,0.7121,0.79,0.0896,26,228,254,670,3176,3846
2011-07-29,fall,2011,July,8,not holiday,Friday,workingday,mist,0.76,0.7727,0.77,0.0,30,354,384,670,3176,3846
2011-07-29,fall,2011,July,9,not holiday,Friday,workingday,clear,0.86,0.803,0.47,0.2537,28,151,179,670,3176,3846
2011-07-29,fall,2011,July,10,not holiday,Friday,workingday,clear,0.9,0.8485,0.42,0.2836,37,69,106,670,3176,3846
2011-07-29,fall,2011,July,11,not holiday,Friday,workingday,clear,0.92,0.8788,0.4,0.2985,43,118,161,670,3176,3846
2011-07-29,fall,2011,July,12,not holiday,Friday,workingday,clear,0.96,0.8636,0.31,0.2836,40,95,135,670,3176,3846
2011-07-29,fall,2011,July,13,not holiday,Friday,workingday,clear,0.94,0.8333,0.31,0.0,42,114,156,670,3176,3846
2011-07-29,fall,2011,July,14,not holiday,Friday,workingday,clear,0.96,0.8636,0.3,0.2239,34,114,148,670,3176,3846
2011-07-29,fall,2011,July,15,not holiday,Friday,workingday,clear,0.96,0.8636,0.3,0.2537,40,129,169,670,3176,3846
2011-07-29,fall,2011,July,16,not holiday,Friday,workingday,clear,0.96,0.8636,0.3,0.3881,35,198,233,670,3176,3846
2011-07-29,fall,2011,July,17,not holiday,Friday,workingday,clear,0.96,0.8636,0.3,0.2985,47,374,421,670,3176,3846
2011-07-29,fall,2011,July,18,not holiday,Friday,workingday,clear,0.92,0.8636,0.37,0.3284,49,313,362,670,3176,3846
2011-07-29,fall,2011,July,19,not holiday,Friday,workingday,clear,0.9,0.8485,0.42,0.2239,22,219,241,670,3176,3846
2011-07-29,fall,2011,July,20,not holiday,Friday,workingday,clear,0.86,0.7879,0.41,0.3284,53,153,206,670,3176,3846
2011-07-29,fall,2011,July,21,not holiday,Friday,workingday,clear,0.82,0.7576,0.46,0.1642,29,134,163,670,3176,3846
2011-07-29,fall,2011,July,22,not holiday,Friday,workingday,clear,0.8,0.7424,0.49,0.2239,47,127,174,670,3176,3846
2011-07-29,fall,2011,July,23,not holiday,Friday,workingday,clear,0.78,0.7121,0.52,0.1045,26,90,116,670,3176,3846
2011-07-30,fall,2011,July,0,not holiday,Saturday,not workingday,clear,0.76,0.697,0.55,0.194,60,73,133,1559,2916,4475
2011-07-30,fall,2011,July,1,not holiday,Saturday,not workingday,clear,0.76,0.697,0.55,0.0896,15,75,90,1559,2916,4475
2011-07-30,fall,2011,July,2,not holiday,Saturday,not workingday,clear,0.76,0.697,0.55,0.1045,11,31,42,1559,2916,4475
2011-07-30,fall,2011,July,3,not holiday,Saturday,not workingday,clear,0.74,0.6818,0.62,0.1642,18,25,43,1559,2916,4475
2011-07-30,fall,2011,July,4,not holiday,Saturday,not workingday,clear,0.72,0.6818,0.66,0.1642,4,6,10,1559,2916,4475
2011-07-30,fall,2011,July,5,not holiday,Saturday,not workingday,clear,0.72,0.6818,0.7,0.2836,4,9,13,1559,2916,4475
2011-07-30,fall,2011,July,6,not holiday,Saturday,not workingday,clear,0.72,0.6818,0.7,0.2985,6,18,24,1559,2916,4475
2011-07-30,fall,2011,July,7,not holiday,Saturday,not workingday,clear,0.76,0.7273,0.66,0.194,3,39,42,1559,2916,4475
2011-07-30,fall,2011,July,8,not holiday,Saturday,not workingday,clear,0.78,0.7424,0.59,0.2239,27,87,114,1559,2916,4475
2011-07-30,fall,2011,July,9,not holiday,Saturday,not workingday,clear,0.82,0.7576,0.46,0.2985,49,125,174,1559,2916,4475
2011-07-30,fall,2011,July,10,not holiday,Saturday,not workingday,clear,0.82,0.7424,0.41,0.2985,79,182,261,1559,2916,4475
2011-07-30,fall,2011,July,11,not holiday,Saturday,not workingday,clear,0.84,0.7424,0.36,0.194,111,206,317,1559,2916,4475
2011-07-30,fall,2011,July,12,not holiday,Saturday,not workingday,clear,0.84,0.7273,0.32,0.1642,111,230,341,1559,2916,4475
2011-07-30,fall,2011,July,13,not holiday,Saturday,not workingday,clear,0.88,0.7576,0.29,0.0,125,183,308,1559,2916,4475
2011-07-30,fall,2011,July,14,not holiday,Saturday,not workingday,clear,0.9,0.7879,0.29,0.0,112,193,305,1559,2916,4475
2011-07-30,fall,2011,July,15,not holiday,Saturday,not workingday,clear,0.9,0.803,0.31,0.1343,113,189,302,1559,2916,4475
2011-07-30,fall,2011,July,16,not holiday,Saturday,not workingday,clear,0.9,0.7879,0.27,0.2239,126,176,302,1559,2916,4475
2011-07-30,fall,2011,July,17,not holiday,Saturday,not workingday,clear,0.9,0.7879,0.29,0.1045,93,209,302,1559,2916,4475
2011-07-30,fall,2011,July,18,not holiday,Saturday,not workingday,clear,0.88,0.7576,0.28,0.194,92,207,299,1559,2916,4475
2011-07-30,fall,2011,July,19,not holiday,Saturday,not workingday,clear,0.74,0.6515,0.33,0.2239,101,155,256,1559,2916,4475
2011-07-30,fall,2011,July,20,not holiday,Saturday,not workingday,clear,0.82,0.7424,0.43,0.1343,74,132,206,1559,2916,4475
2011-07-30,fall,2011,July,21,not holiday,Saturday,not workingday,clear,0.8,0.7424,0.49,0.1642,82,123,205,1559,2916,4475
2011-07-30,fall,2011,July,22,not holiday,Saturday,not workingday,clear,0.78,0.7121,0.52,0.1045,80,129,209,1559,2916,4475
2011-07-30,fall,2011,July,23,not holiday,Saturday,not workingday,clear,0.76,0.697,0.55,0.0896,63,114,177,1559,2916,4475
2011-07-31,fall,2011,July,0,not holiday,Sunday,not workingday,clear,0.76,0.697,0.55,0.0896,33,80,113,1524,2778,4302
2011-07-31,fall,2011,July,1,not holiday,Sunday,not workingday,clear,0.74,0.6818,0.62,0.0896,8,71,79,1524,2778,4302
2011-07-31,fall,2011,July,2,not holiday,Sunday,not workingday,clear,0.74,0.697,0.66,0.0896,19,48,67,1524,2778,4302
2011-07-31,fall,2011,July,3,not holiday,Sunday,not workingday,clear,0.74,0.697,0.66,0.0,24,26,50,1524,2778,4302
2011-07-31,fall,2011,July,4,not holiday,Sunday,not workingday,clear,0.72,0.6818,0.7,0.0,6,7,13,1524,2778,4302
2011-07-31,fall,2011,July,5,not holiday,Sunday,not workingday,clear,0.72,0.6818,0.69,0.0,4,4,8,1524,2778,4302
2011-07-31,fall,2011,July,6,not holiday,Sunday,not workingday,clear,0.74,0.697,0.7,0.0,5,8,13,1524,2778,4302
2011-07-31,fall,2011,July,7,not holiday,Sunday,not workingday,clear,0.74,0.6818,0.58,0.1343,19,26,45,1524,2778,4302
2011-07-31,fall,2011,July,8,not holiday,Sunday,not workingday,clear,0.76,0.697,0.55,0.2239,54,88,142,1524,2778,4302
2011-07-31,fall,2011,July,9,not holiday,Sunday,not workingday,clear,0.8,0.7424,0.49,0.0,55,128,183,1524,2778,4302
2011-07-31,fall,2011,July,10,not holiday,Sunday,not workingday,clear,0.84,0.7424,0.36,0.1642,91,163,254,1524,2778,4302
2011-07-31,fall,2011,July,11,not holiday,Sunday,not workingday,clear,0.86,0.7424,0.28,0.1642,112,163,275,1524,2778,4302
2011-07-31,fall,2011,July,12,not holiday,Sunday,not workingday,clear,0.9,0.7727,0.25,0.194,146,192,338,1524,2778,4302
2011-07-31,fall,2011,July,13,not holiday,Sunday,not workingday,clear,0.9,0.7727,0.24,0.1343,142,152,294,1524,2778,4302
2011-07-31,fall,2011,July,14,not holiday,Sunday,not workingday,clear,0.9,0.7727,0.24,0.1642,130,196,326,1524,2778,4302
2011-07-31,fall,2011,July,15,not holiday,Sunday,not workingday,clear,0.92,0.7727,0.18,0.2985,109,184,293,1524,2778,4302
2011-07-31,fall,2011,July,16,not holiday,Sunday,not workingday,clear,0.92,0.7727,0.17,0.2836,98,208,306,1524,2778,4302
2011-07-31,fall,2011,July,17,not holiday,Sunday,not workingday,clear,0.92,0.7727,0.16,0.1642,114,206,320,1524,2778,4302
2011-07-31,fall,2011,July,18,not holiday,Sunday,not workingday,clear,0.86,0.7879,0.41,0.2836,91,213,304,1524,2778,4302
2011-07-31,fall,2011,July,19,not holiday,Sunday,not workingday,clear,0.8,0.7576,0.55,0.3284,87,187,274,1524,2778,4302
2011-07-31,fall,2011,July,20,not holiday,Sunday,not workingday,clear,0.8,0.7576,0.55,0.3284,70,205,275,1524,2778,4302
2011-07-31,fall,2011,July,21,not holiday,Sunday,not workingday,clear,0.78,0.7424,0.59,0.2985,68,96,164,1524,2778,4302
2011-07-31,fall,2011,July,22,not holiday,Sunday,not workingday,clear,0.74,0.697,0.7,0.2985,25,71,96,1524,2778,4302
2011-07-31,fall,2011,July,23,not holiday,Sunday,not workingday,clear,0.74,0.697,0.66,0.2239,14,56,70,1524,2778,4302
2011-08-01,fall,2011,August,0,not holiday,Monday,workingday,clear,0.72,0.6818,0.7,0.2239,7,22,29,729,3537,4266
2011-08-01,fall,2011,August,1,not holiday,Monday,workingday,clear,0.72,0.697,0.74,0.194,5,12,17,729,3537,4266
2011-08-01,fall,2011,August,2,not holiday,Monday,workingday,clear,0.7,0.6667,0.74,0.1045,4,7,11,729,3537,4266
2011-08-01,fall,2011,August,3,not holiday,Monday,workingday,clear,0.7,0.6667,0.79,0.1642,0,4,4,729,3537,4266
2011-08-01,fall,2011,August,4,not holiday,Monday,workingday,clear,0.66,0.6061,0.83,0.1343,2,2,4,729,3537,4266
2011-08-01,fall,2011,August,5,not holiday,Monday,workingday,clear,0.66,0.6061,0.83,0.1045,2,24,26,729,3537,4266
2011-08-01,fall,2011,August,6,not holiday,Monday,workingday,clear,0.66,0.6061,0.83,0.0896,3,97,100,729,3537,4266
2011-08-01,fall,2011,August,7,not holiday,Monday,workingday,clear,0.74,0.6818,0.62,0.0,24,258,282,729,3537,4266
2011-08-01,fall,2011,August,8,not holiday,Monday,workingday,clear,0.8,0.7273,0.43,0.194,35,347,382,729,3537,4266
2011-08-01,fall,2011,August,9,not holiday,Monday,workingday,clear,0.82,0.7424,0.41,0.0,27,139,166,729,3537,4266
2011-08-01,fall,2011,August,10,not holiday,Monday,workingday,clear,0.86,0.7576,0.36,0.1642,27,70,97,729,3537,4266
2011-08-01,fall,2011,August,11,not holiday,Monday,workingday,clear,0.88,0.7727,0.32,0.1642,53,66,119,729,3537,4266
2011-08-01,fall,2011,August,12,not holiday,Monday,workingday,clear,0.9,0.803,0.33,0.2537,53,115,168,729,3537,4266
2011-08-01,fall,2011,August,13,not holiday,Monday,workingday,clear,0.9,0.803,0.31,0.2985,38,112,150,729,3537,4266
2011-08-01,fall,2011,August,14,not holiday,Monday,workingday,clear,0.92,0.8182,0.29,0.194,37,86,123,729,3537,4266
2011-08-01,fall,2011,August,15,not holiday,Monday,workingday,clear,0.9,0.7879,0.27,0.0,52,77,129,729,3537,4266
2011-08-01,fall,2011,August,16,not holiday,Monday,workingday,clear,0.9,0.7879,0.27,0.0,34,197,231,729,3537,4266
2011-08-01,fall,2011,August,17,not holiday,Monday,workingday,clear,0.76,0.6818,0.45,0.2985,69,445,514,729,3537,4266
2011-08-01,fall,2011,August,18,not holiday,Monday,workingday,clear,0.78,0.697,0.43,0.194,68,475,543,729,3537,4266
2011-08-01,fall,2011,August,19,not holiday,Monday,workingday,clear,0.74,0.6667,0.51,0.2239,63,350,413,729,3537,4266
2011-08-01,fall,2011,August,20,not holiday,Monday,workingday,clear,0.72,0.6818,0.62,0.2239,49,256,305,729,3537,4266
2011-08-01,fall,2011,August,21,not holiday,Monday,workingday,clear,0.7,0.6515,0.7,0.2537,42,178,220,729,3537,4266
2011-08-01,fall,2011,August,22,not holiday,Monday,workingday,clear,0.7,0.6515,0.7,0.0896,21,116,137,729,3537,4266
2011-08-01,fall,2011,August,23,not holiday,Monday,workingday,clear,0.68,0.6364,0.74,0.194,14,82,96,729,3537,4266
2011-08-02,fall,2011,August,0,not holiday,Tuesday,workingday,clear,0.66,0.6212,0.74,0.0,11,18,29,801,4044,4845
2011-08-02,fall,2011,August,1,not holiday,Tuesday,workingday,clear,0.66,0.6212,0.74,0.1045,4,8,12,801,4044,4845
2011-08-02,fall,2011,August,2,not holiday,Tuesday,workingday,clear,0.68,0.6364,0.69,0.0,2,6,8,801,4044,4845
2011-08-02,fall,2011,August,3,not holiday,Tuesday,workingday,clear,0.66,0.6212,0.74,0.194,0,5,5,801,4044,4845
2011-08-02,fall,2011,August,4,not holiday,Tuesday,workingday,clear,0.66,0.6212,0.74,0.1045,0,10,10,801,4044,4845
2011-08-02,fall,2011,August,5,not holiday,Tuesday,workingday,clear,0.66,0.6212,0.74,0.1343,4,17,21,801,4044,4845
2011-08-02,fall,2011,August,6,not holiday,Tuesday,workingday,clear,0.68,0.6364,0.69,0.1045,12,105,117,801,4044,4845
2011-08-02,fall,2011,August,7,not holiday,Tuesday,workingday,clear,0.72,0.6667,0.61,0.2836,15,320,335,801,4044,4845
2011-08-02,fall,2011,August,8,not holiday,Tuesday,workingday,clear,0.74,0.6818,0.58,0.2836,37,398,435,801,4044,4845
2011-08-02,fall,2011,August,9,not holiday,Tuesday,workingday,clear,0.78,0.697,0.46,0.2985,31,182,213,801,4044,4845
2011-08-02,fall,2011,August,10,not holiday,Tuesday,workingday,clear,0.82,0.7273,0.36,0.2985,50,90,140,801,4044,4845
2011-08-02,fall,2011,August,11,not holiday,Tuesday,workingday,clear,0.84,0.7273,0.32,0.4179,32,96,128,801,4044,4845
2011-08-02,fall,2011,August,12,not holiday,Tuesday,workingday,clear,0.86,0.7424,0.3,0.2836,45,112,157,801,4044,4845
2011-08-02,fall,2011,August,13,not holiday,Tuesday,workingday,clear,0.86,0.7424,0.3,0.2239,50,153,203,801,4044,4845
2011-08-02,fall,2011,August,14,not holiday,Tuesday,workingday,clear,0.9,0.7727,0.25,0.2836,45,114,159,801,4044,4845
2011-08-02,fall,2011,August,15,not holiday,Tuesday,workingday,clear,0.9,0.7727,0.25,0.2836,48,120,168,801,4044,4845
